0.78 0 0 0 0 400 400 0 0
0.79 0 0 0 0 400 400 0 0
0.8 0 0 0 0 400 400 0 0
0.81 0 0 0 0 400 400 0 0
0.82 40 20 0 0 420 400 0 0
0.83 60 40 0 0 420 420 0 0
0.84 80 60 0 0 420 420 0 0
0.85 100 100 0 0 420 420 0 0
0.86 120 120 0 0 420 420 0 0
0.87 100 120 0 0 400 420 0 0
0.88 120 120 0 0 400 400 0 0
0.89 120 120 0 0 400 400 0 0
0.9 120 100 0 0 400 400 0 0
0.91 120 120 0 0 400 400 0 0
0.92 120 120 0 0 400 400 0 0
0.93 100 120 0 0 400 400 0 0
0.94 120 120 0 0 400 400 0 0
0.95 120 120 0 0 400 400 0 0
0.96 120 100 0 0 400 400 0 0
0.97 120 100 0 0 400 400 0 0
0.98 140 120 0 0 420 400 0 0
0.99 120 120 0 0 420 420 0 0
1 120 120 0 0 420 420 0 0
1.01 120 120 0 0 420 420 0 0
1.02 120 120 0 0 420 420 0 0
1.03 120 100 0 0 400 420 0 0
1.04 120 120 0 0 400 400 0 0
1.05 120 120 0 0 400 400 0 0
1.06 120 120 0 0 400 400 0 0
1.07 140 120 0 0 400 400 0 0
1.08 120 120 0 0 400 400 0 0
1.09 120 120 0 0 400 400 0 0
1.1 120 120 0 0 400 400 0 0
1.11 120 120 0 0 400 400 0 0
1.12 100 120 0 0 400 400 0 0
1.13 100 120 0 0 400 400 0 0
1.14 100 120 0 0 420 400 0 0
1.15 100 120 0 0 420 420 0 0
1.16 100 120 0 0 420 420 0 0
1.17 120 120 0 0 420 420 0 0
1.18 120 120 0 0 420 420 0 0
1.19 120 100 0 0 400 420 0 0
1.2 120 120 0 0 400 400 0 0
1.21 120 120 0 0 400 400 0 0
1.22 100 120 0 0 400 400 0 0
1.23 100 120 0 0 400 400 0 0
1.24 120 120 0 0 400 400 0 0
1.25 120 100 0 0 400 400 0 0
1.26 120 100 0 0 400 400 0 0
1.27 120 120 0 0 400 400 0 0
1.28 120 120 0 0 400 400 0 0
1.29 120 120 0 0 400 400 0 0
1.3 120 120 0 0 400 400 0 0
1.31 120 120 0 0 400 400 0 0
1.32 120 100 0 0 420 420 0 0
1.33 120 120 0 0 420 420 0 0
1.34 120 120 0 0 420 420 0 0
1.35 120 120 0 0 420 420 0 0
1.36 120 120 0 0 420 420 0 0
1.37 120 120 0 0 400 400 0 0
1.38 120 100 0 0 400 400 0 0
1.39 120 120 0 0 400 400 0 0
1.4 120 120 0 0 400 400 0 0
1.41 120 120 0 0 400 400 0 0
1.42 120 120 0 0 400 400 0 0
1.43 120 120 0 0 400 400 0 0
1.44 100 120 0 0 400 400 0 0
1.45 120 100 0 0 400 400 0 0
1.46 120 120 0 0 400 420 0 0
1.47 120 120 0 0 420 420 0 0
1.48 120 120 0 0 420 420 0 0
1.49 120 100 0 0 420 420 0 0
1.5 100 120 0 0 420 420 0 0
1.51 100 100 0 0 420 400 0 0
1.52 120 120 0 0 400 400 0 0
1.53 120 120 0 0 400 400 0 0
1.54 120 120 0 0 400 400 0 0
1.55 120 120 0 0 400 400 0 0
1.56 120 140 0 0 400 400 0 0
1.57 120 120 0 0 400 400 0 0
1.58 120 120 0 0 400 400 0 0
1.59 120 120 0 0 400 400 0 0
1.6 120 120 0 0 400 400 0 0
1.61 100 80 0 0 400 400 0 0
1.62 60 60 0 0 400 400 0 0
1.63 40 40 0 0 400 400 0 0
1.64 20 20 0 0 400 400 0 0
1.65 0 0 0 0 400 400 0 0
1.66 0 0 0 0 400 400 0 0
1.67 0 0 0 0 400 400 0 0
1.68 0 0 0 0 400 400 0 0
1.69 0 0 0 0 400 400 0 0
1.7 0 0 0 0 400 400 0 0
1.71 0 0 0 0 400 400 0 0
1.72 0 0 0 0 400 400 0 0
1.73 0 0 0 0 400 400 0 0
1.74 0 0 0 0 400 400 0 0
1.75 0 0 0 0 400 400 0 0
1.76 0 0 0 0 400 400 0 0
1.77 0 0 0 0 400 400 0 0
1.78 0 0 0 0 400 400 0 0
1.79 0 0 0 0 400 400 0 0
1.8 0 0 0 0 400 400 0 0
1.81 0 0 0 0 400 400 0 0
1.82 0 0 0 0 400 400 0 0
1.83 0 0 0 0 400 400 0 0
1.84 0 0 0 0 400 400 0 0
1.85 0 0 0 0 400 400 0 0
1.86 0 0 0 0 400 400 0 0
1.87 0 0 0 0 400 400 0 0
1.88 0 0 0 0 400 400 0 0
1.89 0 0 0 0 400 400 0 0
1.9 0 0 0 0 400 400 0 0
1.91 0 0 0 0 400 400 0 0
1.92 0 0 0 0 400 400 0 0
1.93 0 0 0 0 400 400 0 0
1.94 0 0 0 0 400 400 0 0
1.95 0 0 0 0 400 400 0 0
1.96 0 0 0 0 400 400 0 0
1.97 0 0 0 0 400 400 0 0
1.98 0 0 0 0 400 400 0 0
1.99 0 0 0 0 400 400 0 0
2 0 0 0 0 400 400 0 0
2.01 0 0 0 0 400 400 0 0
2.02 0 0 0 0 400 400 0 0
2.03 0 0 0 0 400 400 0 0
2.04 0 0 0 0 400 400 0 0
2.05 0 0 0 0 400 400 0 0
2.06 0 0 0 0 400 400 0 0
2.07 0 0 0 0 400 400 0 0
2.08 0 0 0 0 400 400 0 0
2.09 0 0 0 0 400 400 0 0
2.1 0 0 0 0 400 400 0 0
2.11 0 0 0 0 400 400 0 0
2.12 0 0 0 0 400 400 0 0
2.13 0 0 0 0 400 400 0 0
2.14 0 0 0 0 400 400 0 0
2.15 0 0 0 0 400 400 0 0
2.16 0 0 0 0 400 400 0 0
2.17 0 0 0 0 400 400 0 0
2.18 0 0 0 0 400 400 0 0
2.19 0 0 0 0 400 400 0 0
2.2 0 0 0 0 400 400 0 0
2.21 0 0 0 0 400 400 0 0
2.22 0 0 0 0 400 400 0 0
2.23 0 0 0 0 400 400 0 0
2.24 0 0 0 0 400 400 0 0
2.25 0 0 0 0 400 400 0 0
2.26 0 0 0 0 400 400 0 0
2.27 0 0 0 0 400 400 0 0
2.28 0 0 0 0 400 400 0 0
2.29 0 0 0 0 400 400 0 0
2.3 0 0 0 0 400 400 0 0
2.31 0 0 0 0 400 400 0 0
2.32 0 0 0 0 400 400 0 0
2.33 0 0 0 0 400 400 0 0
2.34 0 0 0 0 400 400 0 0
2.35 0 0 0 0 400 400 0 0
2.36 0 0 0 0 400 400 0 0
2.37 0 0 0 0 400 400 0 0
2.38 0 0 0 0 400 400 0 0
2.39 0 0 0 0 400 400 0 0
2.4 0 0 0 0 400 400 0 0
2.41 0 0 0 0 400 400 0 0
2.42 40 0 0 0 400 400 0 0
2.43 60 20 0 0 400 400 0 0
2.44 80 60 0 0 420 400 0 0
2.45 100 80 0 0 420 420 0 0
2.46 120 100 0 0 420 420 0 0
2.47 100 120 0 0 420 420 0 0
2.48 120 140 0 0 420 420 0 0
2.49 120 120 0 0 400 420 0 0
2.5 120 120 0 0 400 400 0 0
2.51 120 140 0 0 400 400 0 0
2.52 140 140 0 0 400 400 0 0
2.53 120 120 0 0 400 400 0 0
2.54 120 120 0 0 400 400 0 0
2.55 120 140 0 0 400 400 0 0
2.56 120 120 0 0 400 400 0 0
2.57 100 120 0 0 400 400 0 0
2.58 100 120 0 0 400 400 0 0
2.59 120 120 0 0 420 400 0 0
2.6 120 120 0 0 420 400 0 0
2.61 120 120 0 0 420 420 0 0
2.62 120 120 0 0 420 420 0 0
2.63 120 120 0 0 420 420 0 0
2.64 120 120 0 0 400 420 0 0
2.65 120 100 0 0 400 420 0 0
2.66 120 120 0 0 400 400 0 0
2.67 120 120 0 0 400 400 0 0
2.68 120 120 0 0 400 400 0 0
2.69 100 120 0 0 400 400 0 0
2.7 100 120 0 0 400 400 0 0
2.71 120 100 0 0 400 400 0 0
2.72 120 100 0 0 400 400 0 0
2.73 120 100 0 0 400 400 0 0
2.74 120 120 0 0 400 400 0 0
2.75 120 120 0 0 400 400 0 0
2.76 120 120 0 0 400 400 0 0
2.77 120 120 0 0 420 400 0 0
2.78 120 140 0 0 420 420 0 0
2.79 120 120 0 0 420 420 0 0
2.8 140 120 0 0 420 420 0 0
2.81 120 120 0 0 420 420 0 0
2.82 120 120 0 0 400 420 0 0
2.83 120 100 0 0 400 400 0 0
2.84 120 120 0 0 400 400 0 0
2.85 100 120 0 0 400 400 0 0
2.86 120 120 0 0 400 400 0 0
2.87 120 120 0 0 400 400 0 0
2.88 120 120 0 0 400 400 0 0
2.89 120 100 0 0 400 400 0 0
2.9 120 120 0 0 400 400 0 0
2.91 100 120 0 0 400 420 0 0
2.92 120 120 0 0 420 420 0 0
2.93 120 120 0 0 420 420 0 0
2.94 120 120 0 0 420 420 0 0
2.95 120 100 0 0 420 420 0 0
2.96 140 100 0 0 420 400 0 0
2.97 120 120 0 0 400 400 0 0
2.98 120 120 0 0 400 400 0 0
2.99 120 120 0 0 400 400 0 0
3 120 120 0 0 400 400 0 0
3.01 120 120 0 0 400 400 0 0
3.02 120 120 0 0 400 400 0 0
3.03 120 120 0 0 400 400 0 0
3.04 120 120 0 0 400 400 0 0
3.05 120 120 0 0 400 400 0 0
3.06 120 140 0 0 400 420 0 0
3.07 120 120 0 0 400 420 0 0
3.08 120 120 0 0 420 420 0 0
3.09 120 120 0 0 420 420 0 0
3.1 120 120 0 0 420 420 0 0
3.11 120 100 0 0 420 400 0 0
3.12 120 100 0 0 420 400 0 0
3.13 120 100 0 0 400 400 0 0
3.14 120 120 0 0 400 400 0 0
3.15 120 120 0 0 400 400 0 0
3.16 100 120 0 0 400 400 0 0
3.17 100 120 0 0 400 400 0 0
3.18 100 120 0 0 400 400 0 0
3.19 100 100 0 0 400 400 0 0
3.2 120 100 0 0 400 400 0 0
3.21 100 100 0 0 400 400 0 0
3.22 80 80 0 0 400 400 0 0
3.23 60 60 0 0 400 400 0 0
3.24 40 40 0 0 400 400 0 0
3.25 0 20 0 0 400 400 0 0
3.26 0 0 0 0 400 400 0 0
3.27 0 0 0 0 400 400 0 0
3.28 0 0 0 0 400 400 0 0
3.29 0 0 0 0 400 400 0 0
3.3 0 0 0 0 400 400 0 0
3.31 0 0 0 0 400 400 0 0
3.32 0 0 0 0 400 400 0 0
3.33 0 0 0 0 400 400 0 0
3.34 0 0 0 0 400 400 0 0
3.35 0 0 0 0 400 400 0 0
3.36 0 0 0 0 400 400 0 0
3.37 0 0 0 0 400 400 0 0
3.38 0 0 0 0 400 400 0 0
3.39 0 0 0 0 400 400 0 0
3.4 0 0 0 0 400 400 0 0
3.41 0 0 0 0 400 400 0 0
3.42 0 0 0 0 400 400 0 0
3.43 0 0 0 0 400 400 0 0
3.44 0 0 0 0 400 400 0 0
3.45 0 0 0 0 400 400 0 0
3.46 0 0 0 0 400 400 0 0
3.47 0 0 0 0 400 400 0 0
3.48 0 0 0 0 400 400 0 0
3.49 0 0 0 0 400 400 0 0
3.5 0 0 0 0 400 400 0 0
3.51 0 0 0 0 400 400 0 0
3.52 0 0 0 0 400 400 0 0
3.53 0 0 0 0 400 400 0 0
3.54 0 0 0 0 400 400 0 0
3.55 0 0 0 0 400 400 0 0
3.56 0 0 0 0 400 400 0 0
3.57 0 0 0 0 400 400 0 0
3.58 0 0 0 0 400 400 0 0
3.59 0 0 0 0 400 400 0 0
3.6 0 0 0 0 400 400 0 0
3.61 0 0 0 0 400 400 0 0
3.62 0 0 0 0 400 400 0 0
3.63 0 0 0 0 400 400 0 0
3.64 0 0 0 0 400 400 0 0
3.65 0 0 0 0 400 400 0 0
3.66 0 0 0 0 400 400 0 0
3.67 0 0 0 0 400 400 0 0
3.68 0 0 0 0 400 400 0 0
3.69 0 0 0 0 400 400 0 0
3.7 0 0 0 0 400 400 0 0
3.71 0 0 0 0 400 400 0 0
3.72 0 0 0 0 400 400 0 0
3.73 0 0 0 0 400 400 0 0
3.74 0 0 0 0 400 400 0 0
3.75 0 0 0 0 400 400 0 0
3.76 0 0 0 0 400 400 0 0
3.77 0 0 0 0 400 400 0 0
3.78 0 0 0 0 400 400 0 0
3.79 0 0 0 0 400 400 0 0
3.8 0 0 0 0 400 400 0 0
3.81 0 0 0 0 400 400 0 0
3.82 0 0 0 0 400 400 0 0
3.83 0 0 0 0 400 400 0 0
3.84 0 0 0 0 400 400 0 0
3.85 0 0 0 0 400 400 0 0
3.86 0 0 0 0 400 400 0 0
3.87 0 0 0 0 400 400 0 0
3.88 0 0 0 0 400 400 0 0
3.89 0 0 0 0 400 400 0 0
3.9 0 0 0 0 400 400 0 0
3.91 0 0 0 0 400 400 0 0
3.92 0 0 0 0 400 400 0 0
3.93 0 0 0 0 400 400 0 0
3.94 0 0 0 0 400 400 0 0
3.95 0 0 0 0 400 400 0 0
3.96 0 0 0 0 400 400 0 0
3.97 0 0 0 0 400 400 0 0
3.98 0 0 0 0 400 400 0 0
3.99 0 0 0 0 400 400 0 0
4 0 0 0 0 400 400 0 0
4.01 0 0 0 0 400 400 0 0
4.02 0 20 0 0 400 400 0 0
4.03 40 60 0 0 400 420 0 0
4.04 60 80 0 0 400 420 0 0
4.05 80 100 0 0 400 420 0 0
4.06 100 120 0 0 420 420 0 0
4.07 120 120 0 0 420 420 0 0
4.08 120 100 0 0 420 400 0 0
4.09 120 100 0 0 420 400 0 0
4.1 120 100 0 0 420 400 0 0
4.11 120 100 0 0 400 400 0 0
4.12 120 100 0 0 400 400 0 0
4.13 100 120 0 0 400 400 0 0
4.14 120 120 0 0 400 400 0 0
4.15 120 120 0 0 400 400 0 0
4.16 120 120 0 0 400 400 0 0
4.17 120 120 0 0 400 400 0 0
4.18 120 100 0 0 400 420 0 0
4.19 100 100 0 0 420 420 0 0
4.2 100 100 0 0 420 420 0 0
4.21 100 100 0 0 420 420 0 0
4.22 100 120 0 0 420 420 0 0
4.23 100 120 0 0 420 400 0 0
4.24 120 120 0 0 400 400 0 0
4.25 120 120 0 0 400 400 0 0
4.26 120 120 0 0 400 400 0 0
4.27 120 100 0 0 400 400 0 0
4.28 120 120 0 0 400 400 0 0
4.29 100 120 0 0 400 400 0 0
4.3 120 120 0 0 400 400 0 0
4.31 120 120 0 0 400 400 0 0
4.32 120 120 0 0 400 400 0 0
4.33 120 120 0 0 400 400 0 0
4.34 120 120 0 0 400 400 0 0
4.35 120 120 0 0 400 420 0 0
4.36 120 120 0 0 400 420 0 0
4.37 120 120 0 0 420 420 0 0
4.38 120 120 0 0 420 420 0 0
4.39 120 120 0 0 420 420 0 0
4.4 120 120 0 0 420 400 0 0
4.41 120 120 0 0 420 400 0 0
4.42 120 120 0 0 400 400 0 0
4.43 120 100 0 0 400 400 0 0
4.44 140 120 0 0 400 400 0 0
4.45 120 120 0 0 400 400 0 0
4.46 120 120 0 0 400 400 0 0
4.47 120 120 0 0 400 400 0 0
4.48 120 140 0 0 400 400 0 0
4.49 120 120 0 0 400 400 0 0
4.5 120 120 0 0 400 400 0 0
4.51 120 120 0 0 400 400 0 0
4.52 120 140 0 0 420 420 0 0
4.53 120 120 0 0 420 420 0 0
4.54 100 120 0 0 420 420 0 0
4.55 100 120 0 0 420 420 0 0
4.56 120 120 0 0 420 420 0 0
4.57 120 120 0 0 400 400 0 0
4.58 120 120 0 0 400 400 0 0
4.59 120 120 0 0 400 400 0 0
4.6 120 120 0 0 400 400 0 0
4.61 100 120 0 0 400 400 0 0
4.62 120 120 0 0 400 400 0 0
4.63 120 120 0 0 400 400 0 0
4.64 120 120 0 0 400 400 0 0
4.65 120 120 0 0 400 400 0 0
4.66 120 120 0 0 400 400 0 0
4.67 100 100 0 0 400 400 0 0
4.68 100 100 0 0 400 400 0 0
4.69 100 120 0 0 400 400 0 0
4.7 120 120 0 0 420 420 0 0
4.71 120 120 0 0 420 420 0 0
4.72 120 120 0 0 420 420 0 0
4.73 120 120 0 0 420 420 0 0
4.74 120 100 0 0 420 420 0 0
4.75 100 100 0 0 400 400 0 0
4.76 120 120 0 0 400 400 0 0
4.77 120 120 0 0 400 400 0 0
4.78 120 120 0 0 400 400 0 0
4.79 120 120 0 0 400 400 0 0
4.8 120 120 0 0 400 400 0 0
4.81 80 80 0 0 400 400 0 0
4.82 60 60 0 0 400 400 0 0
4.83 40 40 0 0 400 400 0 0
4.84 20 20 0 0 400 400 0 0
4.85 0 0 0 0 400 400 0 0
4.86 0 0 0 0 400 400 0 0
4.87 0 0 0 0 400 400 0 0
4.88 0 0 0 0 400 400 0 0
4.89 0 0 0 0 400 400 0 0
4.9 0 0 0 0 400 400 0 0
4.91 0 0 0 0 400 400 0 0
4.92 0 0 0 0 400 400 0 0
4.93 0 0 0 0 400 400 0 0
4.94 0 0 0 0 400 400 0 0
4.95 0 0 0 0 400 400 0 0
4.96 0 0 0 0 400 400 0 0
4.97 0 0 0 0 400 400 0 0
4.98 0 0 0 0 400 400 0 0
4.99 0 0 0 0 400 400 0 0
5 0 0 0 0 400 400 0 0
5.01 0 0 0 0 400 400 0 0
5.02 0 0 0 0 400 400 0 0
5.03 0 0 0 0 400 400 0 0
5.04 0 0 0 0 400 400 0 0
5.05 0 0 0 0 400 400 0 0
5.06 0 0 0 0 400 400 0 0
5.07 0 0 0 0 400 400 0 0
5.08 0 0 0 0 400 400 0 0
5.09 0 0 0 0 400 400 0 0
5.1 0 0 0 0 400 400 0 0
5.11 0 0 0 0 400 400 0 0
5.12 0 0 0 0 400 400 0 0
5.13 0 0 0 0 400 400 0 0
5.14 0 0 0 0 400 400 0 0
5.15 0 0 0 0 400 400 0 0
5.16 0 0 0 0 400 400 0 0
5.17 0 0 0 0 400 400 0 0
5.18 0 0 0 0 400 400 0 0
5.19 0 0 0 0 400 400 0 0
5.2 0 0 0 0 400 400 0 0
5.21 0 0 0 0 400 400 0 0
5.22 0 0 0 0 400 400 0 0
5.23 0 0 0 0 400 400 0 0
5.24 0 0 0 0 400 400 0 0
5.25 0 0 0 0 400 400 0 0
5.26 0 0 0 0 400 400 0 0
5.27 0 0 0 0 400 400 0 0
5.28 0 0 0 0 400 400 0 0
5.29 0 0 0 0 400 400 0 0
5.3 0 0 0 0 400 400 0 0
5.31 0 0 0 0 400 400 0 0
5.32 0 0 0 0 400 400 0 0
5.33 0 0 0 0 400 400 0 0
5.34 0 0 0 0 400 400 0 0
5.35 0 0 0 0 400 400 0 0
5.36 0 0 0 0 400 400 0 0
5.37 0 0 0 0 400 400 0 0
5.38 0 0 0 0 400 400 0 0
5.39 0 0 0 0 400 400 0 0
5.4 0 0 0 0 400 400 0 0
5.41 0 0 0 0 400 400 0 0
5.42 0 0 0 0 400 400 0 0
5.43 0 0 0 0 400 400 0 0
5.44 0 0 0 0 400 400 0 0
5.45 0 0 0 0 400 400 0 0
5.46 0 0 0 0 400 400 0 0
5.47 0 0 0 0 400 400 0 0
5.48 0 0 0 0 400 400 0 0
5.49 0 0 0 0 400 400 0 0
5.5 0 0 0 0 400 400 0 0
5.51 0 0 0 0 400 400 0 0
5.52 0 0 0 0 400 400 0 0
5.53 0 0 0 0 400 400 0 0
5.54 0 0 0 0 400 400 0 0
5.55 0 0 0 0 400 400 0 0
5.56 0 0 0 0 400 400 0 0
5.57 0 0 0 0 400 400 0 0
5.58 0 0 0 0 400 400 0 0
5.59 0 0 0 0 400 400 0 0
5.6 0 0 0 0 400 400 0 0
5.61 0 0 0 0 400 400 0 0
5.62 0 0 0 0 400 400 0 0
5.63 0 0 0 0 400 400 0 0
5.64 0 0 0 0 400 400 0 0
5.65 0 0 0 0 400 400 0 0
5.66 0 0 0 0 400 400 0 0
5.67 0 0 0 0 400 400 0 0
5.68 0 0 0 0 400 400 0 0
5.69 0 0 0 0 400 400 0 0
5.7 0 0 0 0 400 400 0 0
5.71 0 0 0 0 400 400 0 0
5.72 0 0 0 0 400 400 0 0
5.73 0 0 0 0 400 400 0 0
5.74 0 0 0 0 400 400 0 0
5.75 0 0 0 0 400 400 0 0
5.76 0 0 0 0 400 400 0 0
5.77 0 0 0 0 400 400 0 0
5.78 0 0 0 0 400 400 0 0
5.79 0 0 0 0 400 400 0 0
5.8 0 0 0 0 400 400 0 0
5.81 0 0 0 0 400 400 0 0
5.82 0 0 0 0 400 400 0 0
5.83 0 0 0 0 400 400 0 0
5.84 0 0 0 0 400 400 0 0
5.85 0 0 0 0 400 400 0 0
5.86 0 0 0 0 400 400 0 0
5.87 0 0 0 0 400 400 0 0
5.88 0 0 0 0 400 400 0 0
5.89 0 0 0 0 400 400 0 0
5.9 0 0 0 0 400 400 0 0
5.91 0 0 0 0 400 400 0 0
5.92 0 0 0 0 400 400 0 0
5.93 0 0 0 0 400 400 0 0
5.94 0 0 0 0 400 400 0 0
5.95 0 0 0 0 400 400 0 0
5.96 0 0 0 0 400 400 0 0
5.97 0 0 0 0 400 400 0 0
5.98 0 0 0 0 400 400 0 0
5.99 0 0 0 0 400 400 0 0
6 0 0 0 0 400 400 0 0
6.01 0 0 0 0 400 400 0 0
6.02 0 0 0 0 400 400 0 0
6.03 0 0 0 0 400 400 0 0
6.04 0 0 0 0 400 400 0 0
6.05 0 0 0 0 400 400 0 0
6.06 0 0 0 0 400 400 0 0
6.07 0 0 0 0 400 400 0 0
6.08 0 0 0 0 400 400 0 0
6.09 0 0 0 0 400 400 0 0
6.1 0 0 0 0 400 400 0 0
6.11 0 0 0 0 400 400 0 0
6.12 0 0 0 0 400 400 0 0
6.13 0 0 0 0 400 400 0 0
6.14 0 0 0 0 400 400 0 0
6.15 0 0 0 0 400 400 0 0
6.16 0 0 0 0 400 400 0 0
6.17 0 0 0 0 400 400 0 0
6.18 0 0 0 0 400 400 0 0
6.19 0 0 0 0 400 400 0 0
6.2 0 0 0 0 400 400 0 0
6.21 0 0 0 0 400 400 0 0
6.22 0 0 0 0 400 400 0 0
6.23 0 0 0 0 400 400 0 0
6.24 0 0 0 0 400 400 0 0
6.25 0 0 0 0 400 400 0 0
6.26 0 0 0 0 400 400 0 0
6.27 0 0 0 0 400 400 0 0
6.28 0 0 0 0 400 400 0 0
6.29 0 0 0 0 400 400 0 0
6.3 0 0 0 0 400 400 0 0
6.31 0 0 0 0 400 400 0 0
6.32 0 0 0 0 400 400 0 0
6.33 0 0 0 0 400 400 0 0
6.34 0 0 0 0 400 400 0 0
6.35 0 0 0 0 400 400 0 0
6.36 0 0 0 0 400 400 0 0
6.37 0 0 0 0 400 400 0 0
6.38 0 0 0 0 400 400 0 0
6.39 0 0 0 0 400 400 0 0
6.4 0 0 0 0 400 400 0 0
6.41 0 0 0 0 400 400 0 0
6.42 0 0 0 0 400 400 0 0
6.43 0 0 0 0 400 400 0 0
6.44 0 0 0 0 400 400 0 0
6.45 0 0 0 0 400 400 0 0
6.46 0 0 0 0 400 400 0 0
6.47 0 0 0 0 400 400 0 0
6.48 0 0 0 0 400 400 0 0
6.49 0 0 0 0 400 400 0 0
